Brand,Generic Category,Category,Sub Category,SKU,Product Name,Product Variant Name,Processor,Connectivity,Memory,Storage,Colour,Display,ALP Inc VAT,Media URLs,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro Max,MYX63HN/A,iPhone 16 Pro,iPhone 16 Pro Max 1TB Desert Titanium,,,,1TB,Desert Titanium,,"184,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%201TB%20Desert%20Titanium/iPhone%2016%20Pro%20Max%201TB%20Desert%20Titanium6.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%201TB%20Desert%20Titanium/iPhone%2016%20Pro%20Max%201TB%20Desert%20Titanium1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%201TB%20Desert%20Titanium/iPhone%2016%20Pro%20Max%201TB%20Desert%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%201TB%20Desert%20Titanium/iPhone%2016%20Pro%20Max%201TB%20Desert%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%201TB%20Desert%20Titanium/iPhone%2016%20Pro%20Max%201TB%20Desert%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%201TB%20Desert%20Titanium/iPhone%2016%20Pro%20Max%201TB%20Desert%20Titanium4.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro Max,MYX73HN/A,iPhone 16 Pro,iPhone 16 Pro Max 1TB Natural Titanium,,,,1TB,Natural Titanium,,"184,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%201TB%20Natural%20Titanium/iPhone%2016%20Pro%20Max%201TB%20Natural%20Titanium6.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%201TB%20Natural%20Titanium/iPhone%2016%20Pro%20Max%201TB%20Natural%20Titanium1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%201TB%20Natural%20Titanium/iPhone%2016%20Pro%20Max%201TB%20Natural%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%201TB%20Natural%20Titanium/iPhone%2016%20Pro%20Max%201TB%20Natural%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%201TB%20Natural%20Titanium/iPhone%2016%20Pro%20Max%201TB%20Natural%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%201TB%20Natural%20Titanium/iPhone%2016%20Pro%20Max%201TB%20Natural%20Titanium4.webp,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MC654HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 24GB, 512GB SSD - Silver",Apple M4 chip with 10-core CPU and 10-core GPU,,24GB,512GB SSD,Silver,,"139,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MC6A4HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 24GB, 512GB SSD - Starlight",Apple M4 chip with 10-core CPU and 10-core GPU,,24GB,512GB SSD,Starlight,,"139,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MC6C4HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 24GB, 512GB SSD - Midnight",Apple M4 chip with 10-core CPU and 10-core GPU,,24GB,512GB SSD,Midnight,,"139,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MC6J4HN/A,15-inch MacBook Air,"15-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 24GB, 512GB SSD - Silver",Apple M4 chip with 10-core CPU and 10-core GPU,,24GB,512GB SSD,Silver,,"164,900.00",,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp
APPLE,Laptops & Desktops,MAC,MacBook Air,MC6K4HN/A,15-inch MacBook Air,"15-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 24GB, 512GB SSD - Starlight",Apple M4 chip with 10-core CPU and 10-core GPU,,24GB,512GB SSD,Starlight,,"164,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MC6L4HN/A,15-inch MacBook Air,"15-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 24GB, 512GB SSD - Midnight",Apple M4 chip with 10-core CPU and 10-core GPU,,24GB,512GB SSD,Midnight,,"164,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MC6T4HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M4 chip with 10-core CPU and 8-core GPU, 16GB, 256GB SSD - Sky Blue",Apple M4 chip with 10-core CPU and 8-core GPU,,16GB,256GB SSD,SkyBlue,,"99,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MC6U4HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 512GB SSD - Sky Blue",Apple M4 chip with 10-core CPU and 10-core GPU,,16GB,512GB SSD,SkyBlue,,"119,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MC6V4HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 24GB, 512GB SSD - Sky Blue",Apple M4 chip with 10-core CPU and 10-core GPU,,24GB,512GB SSD,SkyBlue,,"139,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MC7A4HN/A,15-inch MacBook Air,"15-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 256GB SSD - Sky Blue",Apple M4 chip with 10-core CPU and 10-core GPU,,16GB,256GB SSD,SkyBlue,,"124,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MC7C4HN/A,15-inch MacBook Air,"15-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 512GB SSD - Sky Blue",Apple M4 chip with 10-core CPU and 10-core GPU,,16GB,512GB SSD,SkyBlue,,"144,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MC7D4HN/A,15-inch MacBook Air,"15-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 24GB, 512GB SSD - Sky Blue",Apple M4 chip with 10-core CPU and 10-core GPU,,24GB,512GB SSD,SkyBlue,,"164,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MC7W4HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M2 chip with 8-core CPU and 8-core GPU, 16GB, 256GB - Starlight",Apple M2 chip with 8-core CPU and 8-core GPU,,16GB,256GB,Starlight,,"85,900.00","https://gurucodes-data.pages.dev/websites/conquer/Mac/MacBook%20Air/13-inch%20MacBook%20Air:%20Apple%20M2%20chip%20with%208-core%20CPU%20and%208-core%20GPU,%2016GB,%20256GB%20-%20Starlight/%201PMLY13HN.webp;https://gurucodes-data.pages.dev/websites/conquer/Mac/MacBook%20Air/13-inch%20MacBook%20Air:%20Apple%20M2%20chip%20with%208-core%20CPU%20and%208-core%20GPU,%2016GB,%20256GB%20-%20Starlight/%201PMLY13HN6.webp;https://gurucodes-data.pages.dev/websites/conquer/Mac/MacBook%20Air/13-inch%20MacBook%20Air:%20Apple%20M2%20chip%20with%208-core%20CPU%20and%208-core%20GPU,%2016GB,%20256GB%20-%20Starlight/%201PMLY13HN1.webp;https://gurucodes-data.pages.dev/websites/conquer/Mac/MacBook%20Air/13-inch%20MacBook%20Air:%20Apple%20M2%20chip%20with%208-core%20CPU%20and%208-core%20GPU,%2016GB,%20256GB%20-%20Starlight/%201PMLY13HN2.webp;https://gurucodes-data.pages.dev/websites/conquer/Mac/MacBook%20Air/13-inch%20MacBook%20Air:%20Apple%20M2%20chip%20with%208-core%20CPU%20and%208-core%20GPU,%2016GB,%20256GB%20-%20Starlight/%201PMLY13HN5.webp;https://gurucodes-data.pages.dev/websites/conquer/Mac/MacBook%20Air/13-inch%20MacBook%20Air:%20Apple%20M2%20chip%20with%208-core%20CPU%20and%208-core%20GPU,%2016GB,%20256GB%20-%20Starlight/%201PMLY13HN4.webp",,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MC7X4HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M2 chip with 8-core CPU and 8-core GPU, 16GB, 256GB - Midnight",Apple M2 chip with 8-core CPU and 8-core GPU,,16GB,256GB,Midnight,,"85,900.00","https://gurucodes-data.pages.dev/websites/conquer/Mac/MacBook%20Air/13-inch%20MacBook%20Air:%20Apple%20M2%20chip%20with%208-core%20CPU%20and%208-core%20GPU,%2016GB,%20256GB%20-%20Midnight/11PMLY33HN.webp;https://gurucodes-data.pages.dev/websites/conquer/Mac/MacBook%20Air/13-inch%20MacBook%20Air:%20Apple%20M2%20chip%20with%208-core%20CPU%20and%208-core%20GPU,%2016GB,%20256GB%20-%20Midnight/11PMLY33HN1.webp;https://gurucodes-data.pages.dev/websites/conquer/Mac/MacBook%20Air/13-inch%20MacBook%20Air:%20Apple%20M2%20chip%20with%208-core%20CPU%20and%208-core%20GPU,%2016GB,%20256GB%20-%20Midnight/11PMLY33HN2.webp;https://gurucodes-data.pages.dev/websites/conquer/Mac/MacBook%20Air/13-inch%20MacBook%20Air:%20Apple%20M2%20chip%20with%208-core%20CPU%20and%208-core%20GPU,%2016GB,%20256GB%20-%20Midnight/11PMLY33HN3.webp;https://gurucodes-data.pages.dev/websites/conquer/Mac/MacBook%20Air/13-inch%20MacBook%20Air:%20Apple%20M2%20chip%20with%208-core%20CPU%20and%208-core%20GPU,%2016GB,%20256GB%20-%20Midnight/11PMLY33HN4.webp;https://gurucodes-data.pages.dev/websites/conquer/Mac/MacBook%20Air/13-inch%20MacBook%20Air:%20Apple%20M2%20chip%20with%208-core%20CPU%20and%208-core%20GPU,%2016GB,%20256GB%20-%20Midnight/11PMLY33HN5.webp",,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MCR24HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 10‑core CPU and 10‑core GPU, 24GB, 512GB SSD - Silver",Apple M4 chip with 10‑core CPU and 10‑core GPU,,24GB,512GB SSD,Silver,,"194,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Pro,MCX04HN/A,14-inch MacBook Pro,"14-inch MacBook Pro: Apple M4 chip with 10‑core CPU and 10‑core GPU, 24GB, 1TB SSD - Space Black",Apple M4 chip with 10‑core CPU and 10‑core GPU,,24GB,1TB SSD,Space Black,,"209,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Pro,MCX14HN/A,14-inch MacBook Pro,"14-inch MacBook Pro: Apple M4 chip with 10‑core CPU and 10‑core GPU, 24GB, 1TB SSD - Silver",Apple M4 chip with 10‑core CPU and 10‑core GPU,,24GB,1TB SSD,Silver,,"209,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,Mac mini,MCX44HN/A,Mac mini,"Mac mini: Apple M4 Pro chip with 12‑core CPU and 16‑core GPU, 24GB, 512GB SSD",Apple M4 Pro chip with 12‑core CPU and 16‑core GPU,,24GB,512GB SSD,-,,"149,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,Mac mini,MCYT4HN/A,Mac mini,"Mac mini: Apple M4 chip with 10‑core CPU and 10‑core GPU, 24GB, 512GB SSD",Apple M4 chip with 10‑core CPU and 10‑core GPU,,24GB,512GB SSD,-,,"99,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MD2Q4HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 10‑core CPU and 10‑core GPU, 24GB, 512GB SSD - Green",Apple M4 chip with 10‑core CPU and 10‑core GPU,,24GB,512GB SSD,Green,,"194,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MD2T4HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 10‑core CPU and 10‑core GPU, 24GB, 512GB SSD - Blue",Apple M4 chip with 10‑core CPU and 10‑core GPU,,24GB,512GB SSD,Blue,,"194,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MD2U4HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 10‑core CPU and 10‑core GPU, 24GB, 512GB SSD - Pink",Apple M4 chip with 10‑core CPU and 10‑core GPU,,24GB,512GB SSD,Pink,,"194,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,Mac Studio,MU963HN/A,Mac Studio,"Mac Studio: Apple M4 Max chip with 14‑core CPU, 32‑core GPU, 36GB, 512GB",Apple M4 Max chip with 14‑core CPU and 32‑core GPU,,36GB,512GB,-,,"214,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,Mac Studio,MU973HN/A,Mac Studio,"Mac Studio: Apple M3 Ultra chip with 28‑core CPU, 60‑core GPU, 96GB, 1TB",Apple M3 Ultra chip with 28‑core CPU 60-core GPU,,96GB,1TB,-,,"429,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,Mac mini,MU9D3HN/A,Mac mini,"Mac mini: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 256GB SSD",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,256GB SSD,-,,"59,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,Mac mini,MU9E3HN/A,Mac mini,"Mac mini: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 512GB SSD",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,512GB SSD,-,,"79,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MW0W3HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M4 chip with 10-core CPU and 8-core GPU, 16GB, 256GB SSD - Silver",Apple M4 chip with 10-core CPU and 8-core GPU,,16GB,256GB SSD,Silver,,"99,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MW0X3HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 512GB SSD - Silver",Apple M4 chip with 10-core CPU and 10-core GPU,,16GB,512GB SSD,Silver,,"119,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MW0Y3HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M4 chip with 10-core CPU and 8-core GPU, 16GB, 256GB SSD - Starlight",Apple M4 chip with 10-core CPU and 8-core GPU,,16GB,256GB SSD,Starlight,,"99,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MW103HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 512GB SSD - Starlight",Apple M4 chip with 10-core CPU and 10-core GPU,,16GB,512GB SSD,Starlight,,"119,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MW123HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M4 chip with 10-core CPU and 8-core GPU, 16GB, 256GB SSD - Midnight",Apple M4 chip with 10-core CPU and 8-core GPU,,16GB,256GB SSD,Midnight,,"99,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MW133HN/A,13-inch MacBook Air,"13-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 512GB SSD - Midnight",Apple M4 chip with 10-core CPU and 10-core GPU,,16GB,512GB SSD,Midnight,,"119,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MW1G3HN/A,15-inch MacBook Air,"15-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 256GB SSD - Silver",Apple M4 chip with 10-core CPU and 10-core GPU,,16GB,256GB SSD,Silver,,"124,900.00",,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp
APPLE,Laptops & Desktops,MAC,MacBook Air,MW1H3HN/A,15-inch MacBook Air,"15-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 512GB SSD - Silver",Apple M4 chip with 10-core CPU and 10-core GPU,,16GB,512GB SSD,Silver,,"144,900.00",,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp,256GB - Silver/6.webp
APPLE,Laptops & Desktops,MAC,MacBook Air,MW1J3HN/A,15-inch MacBook Air,"15-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 256GB SSD - Starlight",Apple M4 chip with 10-core CPU and 10-core GPU,,16GB,256GB SSD,Starlight,,"124,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MW1K3HN/A,15-inch MacBook Air,"15-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 512GB SSD - Starlight",Apple M4 chip with 10-core CPU and 10-core GPU,,16GB,512GB SSD,Starlight,,"144,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MW1L3HN/A,15-inch MacBook Air,"15-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 256GB SSD - Midnight",Apple M4 chip with 10-core CPU and 10-core GPU,,16GB,256GB SSD,Midnight,,"124,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Air,MW1M3HN/A,15-inch MacBook Air,"15-inch MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 512GB SSD - Midnight",Apple M4 chip with 10-core CPU and 10-core GPU,,16GB,512GB SSD,Midnight,,"144,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Pro,MW2U3HN/A,14-inch MacBook Pro,"14-inch MacBook Pro: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 512GB SSD - Space Black",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,512GB SSD,Space Black,,"169,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Pro,MW2V3HN/A,14-inch MacBook Pro,"14-inch MacBook Pro: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 1TB SSD - Space Black",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,1TB SSD,Space Black,,"189,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Pro,MW2W3HN/A,14-inch MacBook Pro,"14-inch MacBook Pro: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 512GB SSD - Silver",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,512GB SSD,Silver,,"169,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Pro,MW2X3HN/A,14-inch MacBook Pro,"14-inch MacBook Pro: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 1TB SSD - Silver",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,1TB SSD,Silver,,"189,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MWUC3HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 8‑core CPU and 8‑core GPU, 16GB, 256GB SSD - Silver",Apple M4 chip with 8‑core CPU and 8‑core GPU,,16GB,256GB SSD,Silver,,"134,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MWUE3HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 8‑core CPU and 8‑core GPU, 16GB, 256GB SSD - Green",Apple M4 chip with 8‑core CPU and 8‑core GPU,,16GB,256GB SSD,Green,,"134,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MWUF3HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 8‑core CPU and 8‑core GPU, 16GB, 256GB SSD - Blue",Apple M4 chip with 8‑core CPU and 8‑core GPU,,16GB,256GB SSD,Blue,,"134,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MWUG3HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 8‑core CPU and 8‑core GPU, 16GB, 256GB SSD - Pink",Apple M4 chip with 8‑core CPU and 8‑core GPU,,16GB,256GB SSD,Pink,,"134,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MWUU3HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 256GB SSD - Silver",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,256GB SSD,Silver,,"154,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MWUV3HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 512GB SSD - Silver",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,512GB SSD,Silver,,"174,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MWUY3HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 256GB SSD - Green",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,256GB SSD,Green,,"154,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MWV03HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 512GB SSD - Green",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,512GB SSD,Green,,"174,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MWV13HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 256GB SSD - Blue",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,256GB SSD,Blue,,"154,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MWV33HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 512GB SSD - Blue",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,512GB SSD,Blue,,"174,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MWV43HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 256GB SSD - Pink",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,256GB SSD,Pink,,"154,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,iMac,MWV53HN/A,iMac,"24-inch iMac with Retina 4.5K display: Apple M4 chip with 10‑core CPU and 10‑core GPU, 16GB, 512GB SSD - Pink",Apple M4 chip with 10‑core CPU and 10‑core GPU,,16GB,512GB SSD,Pink,,"174,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Pro,MX2E3HN/A,14-inch MacBook Pro,"14-inch MacBook Pro: Apple M4 Pro chip with 12‑core CPU and 16‑core GPU, 24GB, 512GB SSD - Silver",Apple M4 Pro chip with 12‑core CPU and 16‑core GPU,,24GB,512GB SSD,Silver,,"199,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Pro,MX2F3HN/A,14-inch MacBook Pro,"14-inch MacBook Pro: Apple M4 Pro chip with 14‑core CPU and 20‑core GPU, 24GB, 1TB SSD - Silver",Apple M4 Pro chip with 14‑core CPU and 20‑core GPU,,24GB,1TB SSD,Silver,,"239,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Pro,MX2G3HN/A,14-inch MacBook Pro,"14-inch MacBook Pro: Apple M4 Max chip with 14‑core CPU and 32‑core GPU, 36GB, 1TB SSD - Silver",Apple M4 Max chip with 14‑core CPU and 32‑core GPU,,36GB,1TB SSD,Silver,,"319,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Pro,MX2H3HN/A,14-inch MacBook Pro,"14-inch MacBook Pro: Apple M4 Pro chip with 12‑core CPU and 16‑core GPU, 24GB, 512GB SSD - Space Black",Apple M4 Pro chip with 12‑core CPU and 16‑core GPU,,24GB,512GB SSD,Space Black,,"199,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Laptops & Desktops,MAC,MacBook Pro,MX2J3HN/A,14-inch MacBook Pro,"14-inch MacBook Pro: Apple M4 Pro chip with 14‑core CPU and 20‑core GPU, 24GB, 1TB SSD - Space Black",Apple M4 Pro chip with 14‑core CPU and 20‑core GPU,,24GB,1TB SSD,Space Black,,"239,900.00",,,,,,,,,,,,,,,,,,,,
